(Q-Qo)/mA.h	I/mA	time/s	Ecell/V	
6.127855549467885E+000	1.3607869E-001	1.621148676467147E+005	4.1351829E+000
6.130123605719275E+000	1.3608067E-001	1.621748676529732E+005	4.1354589E+000
6.132391659204654E+000	1.3608263E-001	1.622348676592316E+005	4.1356559E+000
6.134659714080493E+000	1.3608263E-001	1.622948676654901E+005	4.1358919E+000
6.136927769551890E+000	1.3608658E-001	1.623548676717486E+005	4.1360497E+000
6.139195822286093E+000	1.3608855E-001	1.624148676780071E+005	4.1362467E+000
6.141463878735544E+000	1.3609250E-001	1.624748676842656E+005	4.1363649E+000
6.143731933741553E+000	1.3608855E-001	1.625348676905241E+005	4.1366010E+000
6.145999990653917E+000	1.3609053E-001	1.625948676967826E+005	4.1368375E+000
6.148268048468762E+000	1.3607869E-001	1.626548677030411E+005	4.1370740E+000
6.150536107729276E+000	1.3608263E-001	1.627148677092995E+005	4.1371527E+000
6.152804166028698E+000	1.3607672E-001	1.627748677155580E+005	4.1373887E+000
6.155072222162229E+000	1.3608263E-001	1.628348677218165E+005	4.1377039E+000
6.157340281812979E+000	1.3608067E-001	1.628948677280750E+005	4.1379404E+000
6.159608338263631E+000	1.3607475E-001	1.629548677343335E+005	4.1383343E+000
6.161876391771800E+000	1.3608067E-001	1.630148677405920E+005	4.1388068E+000
6.164144442445735E+000	1.3608067E-001	1.630748677468505E+005	4.1392012E+000
6.166412490698927E+000	1.3608263E-001	1.631348677531090E+005	4.1395159E+000
6.168680534510629E+000	1.3608067E-001	1.631948677593675E+005	4.1400280E+000
6.170948574287858E+000	1.3607869E-001	1.632548677656259E+005	4.1402249E+000
6.173216620732687E+000	1.3608855E-001	1.633148677718844E+005	4.1405401E+000
6.175484663892338E+000	1.3608658E-001	1.633748677781429E+005	4.1408162E+000
6.177752713570968E+000	1.3608263E-001	1.634348677844014E+005	4.1411309E+000
6.180020759271433E+000	1.3607869E-001	1.634948677906599E+005	4.1414461E+000
6.182288806475740E+000	1.3609053E-001	1.635548677969184E+005	4.1416039E+000
6.184556857338581E+000	1.3608658E-001	1.636148678031769E+005	4.1420374E+000
6.186824907143198E+000	1.3608462E-001	1.636748678094354E+005	4.1423130E+000
6.189092959255593E+000	1.3607672E-001	1.637348678156938E+005	4.1425099E+000
6.191361010400106E+000	1.3608462E-001	1.637948678219523E+005	4.1428251E+000
6.193629060610848E+000	1.3608855E-001	1.638548678282108E+005	4.1431403E+000
6.195897109590537E+000	1.3608462E-001	1.639148678344693E+005	4.1435342E+000
6.198165154731936E+000	1.3608067E-001	1.639748678407278E+005	4.1438494E+000
6.200433200482528E+000	1.3608855E-001	1.640348678469863E+005	4.1441250E+000
6.202701245140616E+000	1.3608855E-001	1.640948678532448E+005	4.1444006E+000
6.204969290290806E+000	1.3608855E-001	1.641548678595033E+005	4.1446762E+000
6.207237338320489E+000	1.3608263E-001	1.642148678657617E+005	4.1449523E+000
6.209505386202584E+000	1.3607869E-001	1.642748678720202E+005	4.1453462E+000
6.211773434972630E+000	1.3608462E-001	1.643348678782787E+005	4.1455822E+000
6.214041481102821E+000	1.3609447E-001	1.643948678845372E+005	4.1459370E+000
6.216309525177520E+000	1.3607475E-001	1.644548678907957E+005	4.1462126E+000
6.218577569488154E+000	1.3608855E-001	1.645148678970542E+005	4.1464887E+000
6.220845612059683E+000	1.3608462E-001	1.645748679033127E+005	4.1466856E+000
6.223113653529187E+000	1.3608462E-001	1.646348679095712E+005	4.1470003E+000
6.225381697957954E+000	1.3609053E-001	1.646948679158296E+005	4.1471186E+000
6.227649739026295E+000	1.3607475E-001	1.647548679220881E+005	4.1473155E+000
6.229917784576789E+000	1.3608462E-001	1.648148679283466E+005	4.1475916E+000
6.232185831249224E+000	1.3608462E-001	1.648748679346051E+005	4.1477094E+000
6.234453879792127E+000	1.3608855E-001	1.649348679408636E+005	4.1480246E+000
6.236721925910943E+000	1.3608855E-001	1.649948679471221E+005	4.1481824E+000
6.238989973286746E+000	1.3608067E-001	1.650548679533806E+005	4.1485763E+000
6.241258021141390E+000	1.3609250E-001	1.651148679596391E+005	4.1488128E+000
6.243526072317453E+000	1.3608067E-001	1.651748679658975E+005	4.1490488E+000
6.245794122207927E+000	1.3607869E-001	1.652348679721560E+005	4.1493244E+000
6.248062169130138E+000	1.3607869E-001	1.652948679784145E+005	4.1495609E+000
6.250330215078874E+000	1.3607869E-001	1.653548679846730E+005	4.1498365E+000
6.252598260306294E+000	1.3608067E-001	1.654148679909315E+005	4.1500335E+000
6.254866306629761E+000	1.3608067E-001	1.654748679971900E+005	4.1503487E+000
6.257134353606105E+000	1.3608462E-001	1.655348680034485E+005	4.1506248E+000
6.259402403388090E+000	1.3608855E-001	1.655948680097070E+005	4.1509004E+000
6.261670453526709E+000	1.3608462E-001	1.656548680159654E+005	4.1510973E+000
6.263938505018172E+000	1.3608855E-001	1.657148680222239E+005	4.1513729E+000
6.266206559137967E+000	1.3608855E-001	1.657748680284824E+005	4.1518459E+000
6.268474609673238E+000	1.3608855E-001	1.658348680347409E+005	4.1522002E+000
6.270742664454737E+000	1.3608263E-001	1.658948680409994E+005	4.1527123E+000
6.273010718165388E+000	1.3608462E-001	1.659548680472579E+005	4.1532245E+000
6.275278769199566E+000	1.3607475E-001	1.660148680535164E+005	4.1536970E+000
6.277546816908916E+000	1.3609053E-001	1.660748680597749E+005	4.1540909E+000
6.279814860711760E+000	1.3608067E-001	1.661348680660333E+005	4.1545639E+000
6.282082904985622E+000	1.3608462E-001	1.661948680722918E+005	4.1547608E+000
6.284350946594692E+000	1.3607475E-001	1.662548680785503E+005	4.1551938E+000
6.286618989945774E+000	1.3607869E-001	1.663148680848088E+005	4.1555486E+000
6.288887030318876E+000	1.3608462E-001	1.663748680910673E+005	4.1559029E+000
6.291155074332986E+000	1.3607869E-001	1.664348680973258E+005	4.1563363E+000
6.293423118162089E+000	1.3608658E-001	1.664948681035843E+005	4.1567302E+000
6.295691156228574E+000	1.3608855E-001	1.665548681098428E+005	4.1571636E+000
6.297959194244147E+000	1.3609643E-001	1.666148681161013E+005	4.1574788E+000
6.300227231532285E+000	1.3607475E-001	1.666748681223597E+005	4.1579909E+000
6.302495267589507E+000	1.3608263E-001	1.667348681286182E+005	4.1581879E+000
6.304763303844473E+000	1.3607672E-001	1.667948681348767E+005	4.1586213E+000
6.307031345349302E+000	1.3607672E-001	1.668548681411352E+005	4.1590939E+000
6.309299384498695E+000	1.3607869E-001	1.669148681473937E+005	4.1593695E+000
6.311567426512771E+000	1.3609053E-001	1.669748681536522E+005	4.1597242E+000
6.313835464821731E+000	1.3608067E-001	1.670348681599107E+005	4.1600785E+000
6.316103503741258E+000	1.3608462E-001	1.670948681661692E+005	4.1605515E+000
6.318371542153069E+000	1.3609053E-001	1.671548681724276E+005	4.1608663E+000
6.320639576000016E+000	1.3609053E-001	1.672148681786861E+005	4.1611423E+000
6.322907612851130E+000	1.3608462E-001	1.672748681849446E+005	4.1612997E+000
6.325175651338440E+000	1.3607869E-001	1.673348681912031E+005	4.1616149E+000
6.327443691295137E+000	1.3607869E-001	1.673948681974616E+005	4.1618118E+000
6.329711734457918E+000	1.3608067E-001	1.674548682037201E+005	4.1622057E+000
6.331979778595898E+000	1.3609053E-001	1.675148682099786E+005	4.1624422E+000
6.334247819581239E+000	1.3607869E-001	1.675748682162371E+005	4.1627574E+000
6.336515861395598E+000	1.3608855E-001	1.676348682224955E+005	4.1630330E+000
6.338783907952358E+000	1.3606884E-001	1.676948682287540E+005	4.1634269E+000
6.341051956591805E+000	1.3607869E-001	1.677548682350125E+005	4.1637421E+000
6.343320001799257E+000	1.3608067E-001	1.678148682412710E+005	4.1638994E+000
6.345588046647393E+000	1.3608067E-001	1.678748682475295E+005	4.1642938E+000
6.347856094038950E+000	1.3608263E-001	1.679348682537880E+005	4.1646085E+000
6.350124141907211E+000	1.3608067E-001	1.679948682600465E+005	4.1648846E+000
6.352392188315126E+000	1.3608263E-001	1.680548682663050E+005	4.1651998E+000
6.354660239996512E+000	1.3608263E-001	1.681148682725634E+005	4.1656327E+000
6.356928293180408E+000	1.3608462E-001	1.681748682788219E+005	4.1657906E+000
6.359196341864268E+000	1.3607080E-001	1.682348682850804E+005	4.1661448E+000
6.361464391104893E+000	1.3608462E-001	1.682948682913389E+005	4.1664996E+000
6.363732443882045E+000	1.3607672E-001	1.683548682975974E+005	4.1669326E+000
6.366000499070278E+000	1.3609053E-001	1.684148683038559E+005	4.1674843E+000
6.368268552895768E+000	1.3608658E-001	1.684748683101144E+005	4.1679964E+000
6.370536604801615E+000	1.3607672E-001	1.685348683163729E+005	4.1684690E+000
6.372804656301704E+000	1.3608855E-001	1.685948683226313E+005	4.1690598E+000
6.375072708067861E+000	1.3607672E-001	1.686548683288898E+005	4.1696115E+000
6.377340760871073E+000	1.3608658E-001	1.687148683351483E+005	4.1701236E+000
6.379608810361822E+000	1.3608658E-001	1.687748683414068E+005	4.1705570E+000
6.381876858061287E+000	1.3608263E-001	1.688348683476653E+005	4.1710296E+000
6.384144902111226E+000	1.3608462E-001	1.688948683539238E+005	4.1713839E+000
6.386412944790141E+000	1.3608658E-001	1.689548683601823E+005	4.1718569E+000
6.388680988244886E+000	1.3608067E-001	1.690148683664408E+005	4.1723294E+000
6.390949036120094E+000	1.3608067E-001	1.690748683726992E+005	4.1727233E+000
6.393217081602464E+000	1.3607869E-001	1.691348683789577E+005	4.1731172E+000
6.395485126134472E+000	1.3608658E-001	1.691948683852162E+005	4.1736689E+000
6.397753170723633E+000	1.3607475E-001	1.692548683914747E+005	4.1739841E+000
6.400021213053581E+000	1.3608658E-001	1.693148683977332E+005	4.1744170E+000
6.402289256956991E+000	1.3607475E-001	1.693748684039917E+005	4.1748114E+000
6.404557303244347E+000	1.3607672E-001	1.694348684102502E+005	4.1753230E+000
6.406825346127185E+000	1.3608658E-001	1.694948684165087E+005	4.1756778E+000
6.409093390384506E+000	1.3608263E-001	1.695548684227671E+005	4.1762686E+000
6.411361430534091E+000	1.3608462E-001	1.696148684290256E+005	4.1767020E+000
6.413629472476501E+000	1.3607475E-001	1.696748684352841E+005	4.1771746E+000
6.415897514120307E+000	1.3607475E-001	1.697348684415426E+005	4.1777263E+000
6.418165556721472E+000	1.3607672E-001	1.697948684478011E+005	4.1780415E+000
6.420433598232187E+000	1.3608067E-001	1.698548684540596E+005	4.1784744E+000
6.422701636517288E+000	1.3608462E-001	1.699148684603181E+005	4.1789474E+000
6.424969675549269E+000	1.3609250E-001	1.699748684665766E+005	4.1793017E+000
6.427237721012110E+000	1.3607869E-001	1.700348684728350E+005	4.1797352E+000
6.429505766681797E+000	1.3608462E-001	1.700948684790935E+005	4.1800108E+000
6.431773813258617E+000	1.3608263E-001	1.701548684853520E+005	4.1804442E+000
6.434041856929693E+000	1.3608658E-001	1.702148684916105E+005	4.1807199E+000
6.436309904169846E+000	1.3608067E-001	1.702748684978690E+005	4.1811924E+000
6.438577953432650E+000	1.3608263E-001	1.703348685041275E+005	4.1815867E+000
6.440846005409070E+000	1.3608263E-001	1.703948685103860E+005	4.1818624E+000
6.443114052624802E+000	1.3609053E-001	1.704548685166445E+005	4.1823349E+000
6.445382100688120E+000	1.3608462E-001	1.705148685229030E+005	4.1826501E+000
6.447650150606914E+000	1.3609250E-001	1.705748685291614E+005	4.1830440E+000
6.449918200217262E+000	1.3607277E-001	1.706348685354199E+005	4.1833591E+000
6.452186249261374E+000	1.3608855E-001	1.706948685416784E+005	4.1837926E+000
6.454454303327815E+000	1.3609053E-001	1.707548685479369E+005	4.1842256E+000
6.456722353220210E+000	1.3607475E-001	1.708148685541954E+005	4.1848559E+000
6.458990403401504E+000	1.3607672E-001	1.708748685604539E+005	4.1854076E+000
6.461258452836647E+000	1.3607475E-001	1.709348685667124E+005	4.1861558E+000
6.463526500577016E+000	1.3607869E-001	1.709948685729709E+005	4.1867471E+000
6.465794547545496E+000	1.3608462E-001	1.710548685792293E+005	4.1872983E+000
6.468062591535217E+000	1.3608263E-001	1.711148685854878E+005	4.1879287E+000
6.470330635068218E+000	1.3609447E-001	1.711748685917463E+005	4.1885591E+000
6.472598674549659E+000	1.3607869E-001	1.712348685980048E+005	4.1888742E+000
6.474866717686281E+000	1.3607672E-001	1.712948686042633E+005	4.1895041E+000
6.477134762069483E+000	1.3608263E-001	1.713548686105218E+005	4.1898589E+000
6.479402808562501E+000	1.3608658E-001	1.714148686167803E+005	4.1906071E+000
6.481670853879121E+000	1.3608462E-001	1.714748686230388E+005	4.1910014E+000
6.483938894652757E+000	1.3608658E-001	1.715348686292972E+005	4.1916313E+000
6.486206937000802E+000	1.3608067E-001	1.715948686355557E+005	4.1920648E+000
6.488474980015755E+000	1.3608855E-001	1.716548686418142E+005	4.1925769E+000
6.490743019795020E+000	1.3607869E-001	1.717148686480727E+005	4.1932073E+000
6.493011060290361E+000	1.3607277E-001	1.717748686543312E+005	4.1936798E+000
6.495279100084057E+000	1.3607672E-001	1.718348686605897E+005	4.1942315E+000
6.497547139585283E+000	1.3608658E-001	1.718948686668482E+005	4.1947827E+000
6.499815180410494E+000	1.3608658E-001	1.719548686731067E+005	4.1953344E+000
6.502083220593168E+000	1.3608658E-001	1.720148686793651E+005	4.1958466E+000
6.504351259923776E+000	1.3607475E-001	1.720748686856236E+005	4.1964374E+000
6.506619299147063E+000	1.3608658E-001	1.721348686918821E+005	4.1970282E+000
6.508887338408397E+000	1.3608462E-001	1.721948686981406E+005	4.1975403E+000
6.511155377935701E+000	1.3608658E-001	1.722548687043991E+005	4.1980524E+000
6.513423410245652E+000	1.3609447E-001	1.723148687106576E+005	4.1986828E+000
6.515691442076862E+000	1.3608263E-001	1.723748687169161E+005	4.1991949E+000
6.517935131396229E+000	1.3607475E-001	1.724342247231072E+005	4.1998644E+000
6.519052910890629E+000	1.3207449E-001	1.724642247262364E+005	4.1998644E+000
6.520137327525740E+000	1.2824182E-001	1.724942247293657E+005	4.1999040E+000
6.521193224555081E+000	1.2528844E-001	1.725242247324949E+005	4.1997461E+000
6.522223624769615E+000	1.2222468E-001	1.725542247356242E+005	4.1999431E+000
6.523230643707836E+000	1.1949015E-001	1.725842247387534E+005	4.1998644E+000
6.524216143929341E+000	1.1701193E-001	1.726142247418826E+005	4.1999040E+000
6.525182246441307E+000	1.1497533E-001	1.726442247450119E+005	4.1998644E+000
6.526130063713127E+000	1.1267848E-001	1.726742247481411E+005	4.1999040E+000
6.527060450088705E+000	1.1063398E-001	1.727042247512704E+005	4.1999040E+000
6.527973968977092E+000	1.0870385E-001	1.727342247543996E+005	4.1998644E+000
6.528871299211152E+000	1.0685454E-001	1.727642247575289E+005	4.1998644E+000
6.529753027666989E+000	1.0481596E-001	1.727942247606581E+005	4.1998644E+000
6.530619910453715E+000	1.0316382E-001	1.728242247637874E+005	4.1998248E+000
6.531472182284850E+000	1.0137957E-001	1.728542247669166E+005	4.2000217E+000
6.532310277380596E+000	9.9713624E-002	1.728842247700458E+005	4.1997461E+000
6.533135281057556E+000	9.8152161E-002	1.729142247731751E+005	4.1998248E+000
6.533947831800249E+000	9.6695185E-002	1.729442247763043E+005	4.1999431E+000
6.534748239979694E+000	9.5464945E-002	1.729742247794336E+005	4.1998248E+000
6.535536343640933E+000	9.3927145E-002	1.730042247825628E+005	4.1998644E+000
6.536312605317748E+000	9.2450462E-002	1.730342247856921E+005	4.1997857E+000
6.537078850160370E+000	9.1450892E-002	1.730642247888213E+005	4.1999040E+000
6.537837349694710E+000	9.0762824E-002	1.730942247919505E+005	4.1998644E+000
6.538590423056707E+000	8.9887455E-002	1.731242247950798E+005	4.1998644E+000
6.539339142029584E+000	8.9581870E-002	1.731542247982090E+005	4.1999040E+000
6.540082554693802E+000	8.9144185E-002	1.731842248013383E+005	4.1998248E+000
6.540821268490867E+000	8.8219531E-002	1.732142248044675E+005	4.1998644E+000
6.541555490205528E+000	8.7805510E-002	1.732442248075968E+005	4.1999431E+000
6.542284305229584E+000	8.7141097E-002	1.732742248107260E+005	4.1998248E+000
6.543008156512694E+000	8.6456977E-002	1.733042248138553E+005	4.1997857E+000
6.543726958596408E+000	8.6009435E-002	1.733342248169845E+005	4.1998248E+000
6.544439876630530E+000	8.5467257E-002	1.733642248201137E+005	4.1999431E+000
6.545147248101913E+000	8.4729902E-002	1.733942248232430E+005	4.1998644E+000
6.545849751263029E+000	8.4045775E-002	1.734242248263722E+005	4.1998644E+000
6.546546526349998E+000	8.3274901E-002	1.734542248295015E+005	4.1998644E+000
6.547237315580373E+000	8.2778074E-002	1.734842248326307E+005	4.1999040E+000
6.547922602314751E+000	8.1894822E-002	1.735142248357600E+005	4.1998644E+000
6.548602253898452E+000	8.1336878E-002	1.735442248388892E+005	4.1999431E+000
6.549276840613667E+000	8.0546290E-002	1.735742248420184E+005	4.1999040E+000
6.549946459181143E+000	7.9939060E-002	1.736042248451477E+005	4.1998644E+000
6.550610983168425E+000	7.9308160E-002	1.736342248482769E+005	4.1998644E+000
6.551270889317128E+000	7.8988776E-002	1.736642248514062E+005	4.1997857E+000
6.551749715537611E+000	7.8001030E-002	1.736861368536919E+005	4.1998248E+000
6.551749532999131E+000	-1.3608477E-001	1.736861668536952E+005	4.1947827E+000
6.551710748605049E+000	-1.3608673E-001	1.736871928538019E+005	4.1897802E+000
6.550050958561219E+000	-1.3607687E-001	1.737311008583819E+005	4.1847377E+000
6.547782864246418E+000	-1.3607490E-001	1.737911008646404E+005	4.1818228E+000
6.545514771474004E+000	-1.3608477E-001	1.738511008708989E+005	4.1795774E+000
6.543246677803488E+000	-1.3608673E-001	1.739111008771574E+005	4.1776476E+000
6.540978588189780E+000	-1.3608477E-001	1.739711008834159E+005	4.1759143E+000
6.538710494907465E+000	-1.3607490E-001	1.740311008896744E+005	4.1743383E+000
6.536442399350024E+000	-1.3608673E-001	1.740911008959329E+005	4.1729989E+000
6.534174308385526E+000	-1.3608280E-001	1.741511009021914E+005	4.1715021E+000
6.531906220216643E+000	-1.3607885E-001	1.742111009084499E+005	4.1700053E+000
6.529638128944536E+000	-1.3608673E-001	1.742711009147083E+005	4.1685085E+000
6.527370033860985E+000	-1.3609067E-001	1.743311009209668E+005	4.1668539E+000
6.525101940568884E+000	-1.3608280E-001	1.743911009272253E+005	4.1652784E+000
6.522833847962560E+000	-1.3608870E-001	1.744511009334838E+005	4.1640177E+000
6.520565753561937E+000	-1.3609067E-001	1.745111009397423E+005	4.1626391E+000
6.518297659059159E+000	-1.3608082E-001	1.745711009460008E+005	4.1614966E+000
6.516029560587481E+000	-1.3608082E-001	1.746311009522593E+005	4.1603937E+000
6.513761460040377E+000	-1.3608673E-001	1.746911009585178E+005	4.1594090E+000
6.511493358247860E+000	-1.3608673E-001	1.747511009647762E+005	4.1583452E+000
6.509225256174671E+000	-1.3608477E-001	1.748111009710347E+005	4.1574001E+000
6.506957158160011E+000	-1.3610053E-001	1.748711009772932E+005	4.1563363E+000
6.504689060665104E+000	-1.3608082E-001	1.749311009835517E+005	4.1554699E+000
6.502420962208708E+000	-1.3608082E-001	1.749911009898102E+005	4.1544456E+000
6.500152862222774E+000	-1.3609067E-001	1.750511009960687E+005	4.1535397E+000
6.497884762068722E+000	-1.3609263E-001	1.751111010023272E+005	4.1526728E+000
6.495616660603069E+000	-1.3608477E-001	1.751711010085857E+005	4.1516490E+000
6.493348559114834E+000	-1.3609658E-001	1.752311010148441E+005	4.1508608E+000
6.491080459013349E+000	-1.3609658E-001	1.752911010211026E+005	4.1500335E+000
6.488812358708564E+000	-1.3608280E-001	1.753511010273611E+005	4.1490884E+000
6.486544258573652E+000	-1.3607885E-001	1.754111010336196E+005	4.1482611E+000
6.484276153150184E+000	-1.3608280E-001	1.754711010398781E+005	4.1474338E+000
6.482008045684761E+000	-1.3608280E-001	1.755311010461366E+005	4.1466064E+000
6.479739938139452E+000	-1.3608280E-001	1.755911010523951E+005	4.1459370E+000
6.477471829038096E+000	-1.3607885E-001	1.756511010586536E+005	4.1451883E+000
6.475203719829453E+000	-1.3607490E-001	1.757111010649120E+005	4.1444402E+000
6.472935609945953E+000	-1.3608280E-001	1.757711010711705E+005	4.1437702E+000
6.470667503347894E+000	-1.3608673E-001	1.758311010774290E+005	4.1432190E+000
6.468399402952202E+000	-1.3609461E-001	1.758911010836875E+005	4.1425886E+000
6.466131300741782E+000	-1.3608673E-001	1.759511010899460E+005	4.1419978E+000
6.463863197334111E+000	-1.3609461E-001	1.760111010962045E+005	4.1415253E+000
6.461595094857282E+000	-1.3608673E-001	1.760711011024630E+005	4.1408553E+000
6.459326994908319E+000	-1.3608673E-001	1.761311011087215E+005	4.1403432E+000
6.457058894541015E+000	-1.3608477E-001	1.761911011149799E+005	4.1397128E+000
6.454790796350042E+000	-1.3608280E-001	1.762511011212384E+005	4.1390433E+000
6.452522697534768E+000	-1.3609067E-001	1.763111011274969E+005	4.1385312E+000
6.450254605011195E+000	-1.3607095E-001	1.763711011337554E+005	4.1379008E+000
6.447986513124937E+000	-1.3607885E-001	1.764311011400139E+005	4.1373887E+000
6.445718420266260E+000	-1.3607293E-001	1.764911011462724E+005	4.1367588E+000
6.443450327531314E+000	-1.3607687E-001	1.765511011525309E+005	4.1362467E+000
6.441182236260093E+000	-1.3608477E-001	1.766111011587894E+005	4.1356950E+000
6.438914143383967E+000	-1.3608477E-001	1.766711011650478E+005	4.1350255E+000
6.436646051220231E+000	-1.3608280E-001	1.767311011713063E+005	4.1346316E+000
6.434377959224896E+000	-1.3609461E-001	1.767911011775648E+005	4.1340408E+000
6.432109866182151E+000	-1.3607885E-001	1.768511011838233E+005	4.1334496E+000
6.429841777004964E+000	-1.3608280E-001	1.769111011900818E+005	4.1328588E+000
6.427573687467228E+000	-1.3608477E-001	1.769711011963403E+005	4.1322680E+000
6.425305595658869E+000	-1.3608673E-001	1.770311012025988E+005	4.1319137E+000
6.423037504863573E+000	-1.3608673E-001	1.770911012088573E+005	4.1312833E+000
6.420769409379164E+000	-1.3609067E-001	1.771511012151157E+005	4.1308103E+000
6.418501310973432E+000	-1.3607490E-001	1.772111012213742E+005	4.1301408E+000
6.416233213283055E+000	-1.3609067E-001	1.772711012276327E+005	4.1294713E+000
6.413965114111337E+000	-1.3608280E-001	1.773311012338912E+005	4.1286440E+000
6.411697015587522E+000	-1.3608280E-001	1.773911012401497E+005	4.1278563E+000
6.409428917805503E+000	-1.3609067E-001	1.774511012464082E+005	4.1271863E+000
6.407160820254783E+000	-1.3608673E-001	1.775111012526667E+005	4.1266742E+000
6.404892720905923E+000	-1.3608280E-001	1.775711012589252E+005	4.1259651E+000
6.402624619360881E+000	-1.3609263E-001	1.776311012651837E+005	4.1254926E+000
6.400356517182572E+000	-1.3609461E-001	1.776911012714421E+005	4.1248622E+000
6.398088417538280E+000	-1.3607885E-001	1.777511012777006E+005	4.1244292E+000
6.395820318232294E+000	-1.3607885E-001	1.778111012839591E+005	4.1241140E+000
6.393552221494351E+000	-1.3608673E-001	1.778711012902176E+005	4.1235623E+000
6.391284123174051E+000	-1.3609067E-001	1.779311012964761E+005	4.1231289E+000
6.389016024402289E+000	-1.3608082E-001	1.779911013027346E+005	4.1224594E+000
6.386747926100658E+000	-1.3608082E-001	1.780511013089931E+005	4.1219869E+000
6.384479821947730E+000	-1.3607490E-001	1.781111013152516E+005	4.1214747E+000
6.382211720727442E+000	-1.3609461E-001	1.781711013215100E+005	4.1211200E+000
6.379943619456060E+000	-1.3609658E-001	1.782311013277685E+005	4.1206474E+000
6.377675516146786E+000	-1.3608477E-001	1.782911013340270E+005	4.1201353E+000
6.375407414337711E+000	-1.3608280E-001	1.783511013402855E+005	4.1196232E+000
6.373139312224239E+000	-1.3609263E-001	1.784111013465440E+005	4.1191897E+000
6.370871208827454E+000	-1.3607885E-001	1.784711013528025E+005	4.1187959E+000
6.368603103818993E+000	-1.3608082E-001	1.785311013590610E+005	4.1184807E+000
6.366334999431620E+000	-1.3608280E-001	1.785911013653195E+005	4.1178508E+000
6.364066894951893E+000	-1.3608870E-001	1.786511013715779E+005	4.1174960E+000
6.361798790340854E+000	-1.3607293E-001	1.787111013778364E+005	4.1170626E+000
6.359530688261704E+000	-1.3608673E-001	1.787711013840949E+005	4.1169052E+000
6.357262585006588E+000	-1.3607885E-001	1.788311013903534E+005	4.1166296E+000
6.354994486462987E+000	-1.3608870E-001	1.788911013966119E+005	4.1163144E+000
6.352726391087191E+000	-1.3609067E-001	1.789511014028704E+005	4.1161175E+000
6.350458297198953E+000	-1.3608673E-001	1.790111014091289E+005	4.1157627E+000
6.348190202764008E+000	-1.3607687E-001	1.790711014153874E+005	4.1155658E+000
6.345922110811554E+000	-1.3608477E-001	1.791311014216458E+005	4.1152115E+000
6.343654019266847E+000	-1.3608280E-001	1.791911014279043E+005	4.1147780E+000
6.341385925803598E+000	-1.3609067E-001	1.792511014341628E+005	4.1145415E+000
6.339117831995951E+000	-1.3608673E-001	1.793111014404213E+005	4.1141872E+000
6.336849739446441E+000	-1.3608280E-001	1.793711014466798E+005	4.1138325E+000
6.334581641865008E+000	-1.3608673E-001	1.794311014529383E+005	4.1134386E+000
6.332313546796772E+000	-1.3608477E-001	1.794911014591968E+005	4.1132026E+000
6.330045447936348E+000	-1.3608280E-001	1.795511014654553E+005	4.1129265E+000
6.327777350320245E+000	-1.3608082E-001	1.796111014717137E+005	4.1125326E+000
6.325509255900416E+000	-1.3608280E-001	1.796711014779722E+005	4.1122570E+000
6.323241158029420E+000	-1.3608280E-001	1.797311014842307E+005	4.1116266E+000
6.320973057286507E+000	-1.3608477E-001	1.797911014904892E+005	4.1112328E+000
6.318704958979719E+000	-1.3608673E-001	1.798511014967477E+005	4.1106420E+000
6.316436857405686E+000	-1.3609067E-001	1.799111015030062E+005	4.1102085E+000
6.314168754267627E+000	-1.3609263E-001	1.799711015092647E+005	4.1096177E+000
6.311900651054946E+000	-1.3608870E-001	1.800311015155232E+005	4.1092238E+000
6.309632551858525E+000	-1.3609461E-001	1.800911015217816E+005	4.1089087E+000
6.307364454750807E+000	-1.3607885E-001	1.801511015280401E+005	4.1084361E+000
6.305096350440284E+000	-1.3608280E-001	1.802111015342986E+005	4.1081996E+000
6.302828244652806E+000	-1.3608870E-001	1.802711015405571E+005	4.1078453E+000
6.300560139965034E+000	-1.3609067E-001	1.803311015468156E+005	4.1074510E+000
6.298292038824178E+000	-1.3608673E-001	1.803911015530741E+005	4.1072149E+000
6.296023939404868E+000	-1.3608870E-001	1.804511015593326E+005	4.1068602E+000
6.293755834111157E+000	-1.3609263E-001	1.805111015655911E+005	4.1065450E+000
6.291487727694106E+000	-1.3608673E-001	1.805711015718495E+005	4.1062298E+000
6.289219620798329E+000	-1.3608082E-001	1.806311015781080E+005	4.1057968E+000
6.286951517218649E+000	-1.3608870E-001	1.806911015843665E+005	4.1055207E+000
6.284683406796787E+000	-1.3608673E-001	1.807511015906250E+005	4.1052451E+000
6.282415294636256E+000	-1.3609461E-001	1.808111015968835E+005	4.1048908E+000
6.280147183103288E+000	-1.3609658E-001	1.808711016031420E+005	4.1045756E+000
6.277879072074973E+000	-1.3608673E-001	1.809311016094005E+005	4.1040635E+000
6.275610960700281E+000	-1.3609263E-001	1.809911016156590E+005	4.1037483E+000
6.273342849940989E+000	-1.3609263E-001	1.810511016219174E+005	4.1035514E+000
6.271074738056809E+000	-1.3608082E-001	1.811111016281759E+005	4.1032758E+000
6.268806626267979E+000	-1.3607687E-001	1.811711016344344E+005	4.1029606E+000
6.266538510144999E+000	-1.3608477E-001	1.812311016406929E+005	4.1026850E+000
6.264270398031623E+000	-1.3608280E-001	1.812911016469514E+005	4.1025667E+000
6.262002286439273E+000	-1.3608280E-001	1.813511016532099E+005	4.1024485E+000
